,team_name,X,Y,Z,tick,steamid,name
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157193,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157193,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157257,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157257,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157257,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157257,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157257,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157257,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157257,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157257,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157257,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157257,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157321,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157321,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157321,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157321,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157321,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157321,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157321,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157321,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157321,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157321,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157385,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157385,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157385,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157385,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157385,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157385,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157385,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157385,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157385,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157385,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157449,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157449,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157449,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157449,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157449,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157449,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157449,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157449,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157449,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157449,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157513,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157513,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157513,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157513,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157513,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157513,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157513,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157513,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157513,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157513,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157577,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157577,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157577,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157577,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157577,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157577,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157577,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157577,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157577,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157577,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157641,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157641,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157641,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157641,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157641,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157641,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157641,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157641,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157641,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157641,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157705,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157705,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157705,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157705,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157705,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157705,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157705,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157705,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157705,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157705,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157769,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157769,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157769,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157769,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157769,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157769,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157769,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157769,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157769,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157769,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157833,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157833,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157833,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157833,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157833,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157833,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157833,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157833,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157833,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157833,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157897,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157897,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157897,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157897,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157897,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157897,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157897,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157897,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157897,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157897,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,157961,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,157961,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,157961,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,157961,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,157961,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,157961,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,157961,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,157961,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,157961,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,157961,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,158025,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,158025,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,158025,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,158025,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,158025,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,158025,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,158025,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,158025,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,158025,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,158025,76561198858681422,pepe--
0,CT,-860.1436,940.28204,11776.031,158089,76561198350342505,nqz-
1,CT,-929.6314,918.6384,11776.031,158089,76561198074017668,lux1-
2,CT,-1126.5762,925.89246,11776.031,158089,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,158089,76561198385657675,kauez_
4,TERRORIST,-1502.5718,-1360.8275,11488.031,158089,76561198095896540,docz1n
5,TERRORIST,-1411.3145,-1130.3131,11488.031,158089,76561198307734468,rdn---
6,CT,-1189.3397,862.16864,11776.031,158089,76561198377335846,snow_-_
7,TERRORIST,-1468.8372,-1194.3975,11488.031,158089,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,158089,76561198135228658,gafolo
9,TERRORIST,-1439.7609,-1322.0359,11488.031,158089,76561198858681422,pepe--
0,CT,-929.6314,918.6384,11776.031,167991,76561198350342505,nqz-
1,CT,-1189.3397,862.16864,11776.031,167991,76561198074017668,lux1-
2,CT,-860.1436,940.28204,11776.031,167991,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,167991,76561198385657675,kauez_
4,TERRORIST,-1439.7609,-1322.0359,11488.031,167991,76561198095896540,docz1n
5,TERRORIST,-1468.8372,-1194.3975,11488.031,167991,76561198307734468,rdn---
6,CT,-1126.5762,925.89246,11776.031,167991,76561198377335846,snow_-_
7,TERRORIST,-1411.3145,-1130.3131,11488.031,167991,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,167991,76561198135228658,gafolo
9,TERRORIST,-1502.5718,-1360.8275,11488.031,167991,76561198858681422,pepe--
0,CT,-929.6314,918.6384,11776.031,167991,76561198350342505,nqz-
1,CT,-1189.3397,862.16864,11776.031,167991,76561198074017668,lux1-
2,CT,-860.1436,940.28204,11776.031,167991,76561198015308884,biguzera-
3,CT,-1044.0262,924.3055,11776.031,167991,76561198385657675,kauez_
4,TERRORIST,-1439.7609,-1322.0359,11488.031,167991,76561198095896540,docz1n
5,TERRORIST,-1468.8372,-1194.3975,11488.031,167991,76561198307734468,rdn---
6,CT,-1126.5762,925.89246,11776.031,167991,76561198377335846,snow_-_
7,TERRORIST,-1411.3145,-1130.3131,11488.031,167991,76561198809462276,koaLx
8,TERRORIST,-1439.5718,-1251.7084,11488.031,167991,76561198135228658,gafolo
9,TERRORIST,-1502.5718,-1360.8275,11488.031,167991,76561198858681422,pepe--
0,CT,-835.63275,729.28076,11776.031,168055,76561198350342505,nqz-
1,CT,-1137.3872,657.1839,11776.031,168055,76561198074017668,lux1-
2,CT,-1064.4171,934.92755,11776.031,168055,76561198015308884,biguzera-
3,CT,-1042.8098,715.00525,11776.031,168055,76561198385657675,kauez_
4,TERRORIST,-1546.3389,-1221.5328,11488.031,168055,76561198095896540,docz1n
5,TERRORIST,-1651.7039,-1088.2917,11488.031,168055,76561198307734468,rdn---
6,CT,-1335.0488,902.85706,11776.031,168055,76561198377335846,snow_-_
7,TERRORIST,-1546.3811,-1188.7825,11488.031,168055,76561198809462276,koaLx
8,TERRORIST,-1492.4069,-1319.8695,11488.031,168055,76561198135228658,gafolo
9,TERRORIST,-1618.6971,-1196.243,11488.031,168055,76561198858681422,pepe--
0,CT,-735.8061,500.64856,11776.031,168119,76561198350342505,nqz-
1,CT,-1094.538,414.1836,11776.031,168119,76561198074017668,lux1-
2,CT,-1311.4769,901.7433,11776.031,168119,76561198015308884,biguzera-
3,CT,-1054.13,468.71555,11777.031,168119,76561198385657675,kauez_
4,TERRORIST,-1713.306,-1204.6501,11488.031,168119,76561198095896540,docz1n
5,TERRORIST,-1857.4425,-946.44116,11488.031,168119,76561198307734468,rdn---
6,CT,-1537.3896,774.379,11776.031,168119,76561198377335846,snow_-_
7,TERRORIST,-1791.4116,-1192.0446,11488.031,168119,76561198809462276,koaLx
8,TERRORIST,-1679.7318,-1209.9253,11488.031,168119,76561198135228658,gafolo
9,TERRORIST,-1789.8268,-1020.25696,11488.031,168119,76561198858681422,pepe--
0,CT,-679.9884,256.8429,11828.116,168183,76561198350342505,nqz-
1,CT,-1034.3369,171.54544,11776.031,168183,76561198074017668,lux1-
2,CT,-1476.0051,760.8473,11776.031,168183,76561198015308884,biguzera-
3,CT,-1006.8565,230.831,11776.031,168183,76561198385657675,kauez_
4,TERRORIST,-1860.322,-1021.2673,11488.031,168183,76561198095896540,docz1n
5,TERRORIST,-2054.7544,-793.62616,11488.031,168183,76561198307734468,rdn---
6,CT,-1757.7031,658.9799,11776.031,168183,76561198377335846,snow_-_
7,TERRORIST,-2023.6571,-1231.415,11600.863,168183,76561198809462276,koaLx
8,TERRORIST,-1804.6713,-1118.9727,11488.031,168183,76561198135228658,gafolo
9,TERRORIST,-1973.0189,-856.9961,11488.031,168183,76561198858681422,pepe--
0,CT,-455.5302,162.91501,11776.031,168247,76561198350342505,nqz-
1,CT,-969.6528,-69.863525,11776.031,168247,76561198074017668,lux1-
2,CT,-1522.8304,630.2485,11874.031,168247,76561198015308884,biguzera-
3,CT,-955.8079,-10.258362,11776.031,168247,76561198385657675,kauez_
4,TERRORIST,-2055.6318,-877.1972,11488.031,168247,76561198095896540,docz1n
5,TERRORIST,-2213.98,-618.4573,11488.031,168247,76561198307734468,rdn---
6,CT,-2002.227,616.1388,11776.031,168247,76561198377335846,snow_-_
7,TERRORIST,-2124.2134,-1048.6052,11687.732,168247,76561198809462276,koaLx
8,TERRORIST,-1979.1859,-954.0441,11488.031,168247,76561198135228658,gafolo
9,TERRORIST,-2162.433,-700.06647,11488.031,168247,76561198858681422,pepe--
0,CT,-218.03119,86.680695,11829.101,168311,76561198350342505,nqz-
1,CT,-796.01324,-236.19104,11776.031,168311,76561198074017668,lux1-
2,CT,-1551.9686,623.89777,11874.031,168311,76561198015308884,biguzera-
3,CT,-932.78156,-254.72034,11776.031,168311,76561198385657675,kauez_
4,TERRORIST,-2187.2383,-712.35034,11488.031,168311,76561198095896540,docz1n
5,TERRORIST,-2063.5444,-481.5857,11544.263,168311,76561198307734468,rdn---
6,CT,-2234.0742,585.26416,11750.315,168311,76561198377335846,snow_-_
7,TERRORIST,-2095.904,-800.2664,11777.852,168311,76561198809462276,koaLx
8,TERRORIST,-2161.0688,-789.3171,11488.031,168311,76561198135228658,gafolo
9,TERRORIST,-2192.041,-595.9862,11488.031,168311,76561198858681422,pepe--
0,CT,-137.18182,-119.358765,11776.031,168375,76561198350342505,nqz-
1,CT,-556.7312,-286.32825,11776.031,168375,76561198074017668,lux1-
2,CT,-1549.3096,447.00867,11908.031,168375,76561198015308884,biguzera-
3,CT,-876.74207,-496.1139,11776.031,168375,76561198385657675,kauez_
4,TERRORIST,-2174.173,-552.9169,11536.283,168375,76561198095896540,docz1n
5,TERRORIST,-1987.1805,-375.63208,11552.031,168375,76561198307734468,rdn---
6,CT,-2355.3726,386.5708,11744.031,168375,76561198377335846,snow_-_
7,TERRORIST,-2042.5143,-684.8717,11776.031,168375,76561198809462276,koaLx
8,TERRORIST,-2244.1033,-643.3212,11488.031,168375,76561198135228658,gafolo
9,TERRORIST,-2043.9805,-498.33478,11552.031,168375,76561198858681422,pepe--
0,CT,-218.1222,-351.02478,11825.875,168439,76561198350342505,nqz-
1,CT,-405.7245,-427.06006,11776.031,168439,76561198074017668,lux1-
2,CT,-1540.4706,438.43472,11870.922,168439,76561198015308884,biguzera-
3,CT,-675.6302,-628.4609,11776.031,168439,76561198385657675,kauez_
4,TERRORIST,-2019.7402,-458.71368,11552.031,168439,76561198095896540,docz1n
5,TERRORIST,-1991.326,-339.40393,11552.031,168439,76561198307734468,rdn---
6,CT,-2296.3528,232.30402,11744.031,168439,76561198377335846,snow_-_
7,TERRORIST,-2040.847,-617.18146,11776.031,168439,76561198809462276,koaLx
8,TERRORIST,-2192.0388,-618.7133,11488.031,168439,76561198135228658,gafolo
9,TERRORIST,-1980.5219,-409.93445,11552.031,168439,76561198858681422,pepe--
0,CT,-193.12726,-594.61255,11774.031,168503,76561198350342505,nqz-
1,CT,-503.96863,-514.6067,11776.031,168503,76561198074017668,lux1-
2,CT,-1585.7645,420.0443,11776.031,168503,76561198015308884,biguzera-
3,CT,-439.32812,-698.32983,11776.031,168503,76561198385657675,kauez_
4,TERRORIST,-1987.874,-439.72272,11552.031,168503,76561198095896540,docz1n
5,TERRORIST,-1991.952,-310.65723,11552.031,168503,76561198307734468,rdn---
6,CT,-2247.6404,437.96863,11744.031,168503,76561198377335846,snow_-_
7,TERRORIST,-2036.6802,-624.35785,11776.031,168503,76561198809462276,koaLx
8,TERRORIST,-2192.0388,-618.7133,11488.031,168503,76561198135228658,gafolo
9,TERRORIST,-1968.6405,-407.71924,11552.031,168503,76561198858681422,pepe--
0,CT,-142.76453,-837.8496,11776.031,168567,76561198350342505,nqz-
1,CT,-458.78674,-693.79584,11775.506,168567,76561198074017668,lux1-
2,CT,-1491.9442,387.35474,11831.635,168567,76561198015308884,biguzera-
3,CT,-340.10815,-869.3949,11776.031,168567,76561198385657675,kauez_
4,TERRORIST,-1971.5443,-407.28778,11552.031,168567,76561198095896540,docz1n
5,TERRORIST,-2011.1433,-238.78302,11552.031,168567,76561198307734468,rdn---
6,CT,-2275.0647,504.7805,11748.555,168567,76561198377335846,snow_-_
7,TERRORIST,-2041.0823,-616.8444,11776.031,168567,76561198809462276,koaLx
8,TERRORIST,-2192.0388,-618.7133,11488.031,168567,76561198135228658,gafolo
9,TERRORIST,-1981.7954,-367.85278,11552.031,168567,76561198858681422,pepe--
0,CT,-118.469055,-1085.6404,11776.031,168631,76561198350342505,nqz-
1,CT,-378.26807,-812.8624,11805.031,168631,76561198074017668,lux1-
2,CT,-1394.2769,446.84128,11849.435,168631,76561198015308884,biguzera-
3,CT,-372.85327,-1058.5098,11776.031,168631,76561198385657675,kauez_
4,TERRORIST,-1988.4679,-297.78735,11552.031,168631,76561198095896540,docz1n
